supplier_product_key,supplier_id,supplier_type_id,supplier_type_name,product_supplied_id,product_name,category_code,category_name,unit_type,supplier_cost_price_rs,supplied_unit_size,supply_status,_unnamed_12,_row_id,_source_file,_source_sheet,_staged_at
SUP-KOL-001-03_SNK-006,SUP-KOL-001-03,SUP-T03,Packaged Foods & Bakery,SNK-006,Haldiram's Aloo Bhujia,SNK,Chips & Namkeen,g,16,16.13,50 g,Available,96,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-03_SNK-007,SUP-KOL-001-03,SUP-T03,Packaged Foods & Bakery,SNK-007,Haldiram's Moong Dal,SNK,Chips & Namkeen,g,16,16.13,50 g,Available,97,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-03_SNK-008,SUP-KOL-001-03,SUP-T03,Packaged Foods & Bakery,SNK-008,Bikaji Bikaneri Bhujia,SNK,Chips & Namkeen,g,16,16.13,50 g,Available,98,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-03_SNK-009,SUP-KOL-001-03,SUP-T03,Packaged Foods & Bakery,SNK-009,Uncle Chipps Plain Salted,SNK,Chips & Namkeen,g,16,16.13,50 g,Available,99,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-03_SNK-010,SUP-KOL-001-03,SUP-T03,Packaged Foods & Bakery,SNK-010,Balaji Wafers Masala,SNK,Chips & Namkeen,g,16,16.13,50 g,Available,100,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-03_BAK-001,SUP-KOL-001-03,SUP-T03,Packaged Foods & Bakery,BAK-001,Britannia White Bread,BAK,Bread & Bakery,g,21,21.17,200 g,Available,101,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-03_BAK-002,SUP-KOL-001-03,SUP-T03,Packaged Foods & Bakery,BAK-002,Britannia Brown Bread,BAK,Bread & Bakery,g,21,21.17,200 g,Available,102,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-03_BAK-003,SUP-KOL-001-03,SUP-T03,Packaged Foods & Bakery,BAK-003,Modern Milk Bread,BAK,Bread & Bakery,g,21,21.17,200 g,Available,103,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-03_BAK-004,SUP-KOL-001-03,SUP-T03,Packaged Foods & Bakery,BAK-004,Harvest Gold White Bread,BAK,Bread & Bakery,g,21,21.17,200 g,Available,104,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-03_BAK-005,SUP-KOL-001-03,SUP-T03,Packaged Foods & Bakery,BAK-005,Britannia Fruit Cake,BAK,Bread & Bakery,g,79,79.63,200 g,Available,105,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-03_BAK-006,SUP-KOL-001-03,SUP-T03,Packaged Foods & Bakery,BAK-006,Monginis Chocolate Cake,BAK,Bread & Bakery,g,79,79.63,200 g,Available,106,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-03_BAK-007,SUP-KOL-001-03,SUP-T03,Packaged Foods & Bakery,BAK-007,Monginis Cream Roll,BAK,Bread & Bakery,g,42,42.34,200 g,Available,107,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-03_BAK-008,SUP-KOL-001-03,SUP-T03,Packaged Foods & Bakery,BAK-008,Modern Sandwich Bread,BAK,Bread & Bakery,g,21,21.17,200 g,Available,108,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-03_BAK-009,SUP-KOL-001-03,SUP-T03,Packaged Foods & Bakery,BAK-009,Britannia Croissant,BAK,Bread & Bakery,g,46,46.37,200 g,Available,109,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-03_BAK-010,SUP-KOL-001-03,SUP-T03,Packaged Foods & Bakery,BAK-010,Theobroma Brownie Box,BAK,Bread & Bakery,g,206,207.65,200 g,Available,110,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-03_BIS-001,SUP-KOL-001-03,SUP-T03,Packaged Foods & Bakery,BIS-001,Parle-G,BIS,Biscuits & Cookies,g,8,8.06,50 g,Available,111,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-03_BIS-002,SUP-KOL-001-03,SUP-T03,Packaged Foods & Bakery,BIS-002,Britannia Good Day,BIS,Biscuits & Cookies,g,8,8.06,50 g,Available,112,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-03_BIS-003,SUP-KOL-001-03,SUP-T03,Packaged Foods & Bakery,BIS-003,Britannia Marie Gold,BIS,Biscuits & Cookies,g,8,8.06,50 g,Available,113,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-03_BIS-004,SUP-KOL-001-03,SUP-T03,Packaged Foods & Bakery,BIS-004,Britannia Bourbon,BIS,Biscuits & Cookies,g,8,8.06,50 g,Available,114,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-03_BIS-005,SUP-KOL-001-03,SUP-T03,Packaged Foods & Bakery,BIS-005,Parle Hide & Seek,BIS,Biscuits & Cookies,g,8,8.06,50 g,Available,115,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-03_BIS-006,SUP-KOL-001-03,SUP-T03,Packaged Foods & Bakery,BIS-006,Sunfeast Dark Fantasy,BIS,Biscuits & Cookies,g,8,8.06,50 g,Available,116,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-03_BIS-007,SUP-KOL-001-03,SUP-T03,Packaged Foods & Bakery,BIS-007,Sunfeast Marie Light,BIS,Biscuits & Cookies,g,8,8.06,50 g,Available,117,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-03_BIS-008,SUP-KOL-001-03,SUP-T03,Packaged Foods & Bakery,BIS-008,Oreo Original,BIS,Biscuits & Cookies,g,8,8.06,50 g,Available,118,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-03_BIS-009,SUP-KOL-001-03,SUP-T03,Packaged Foods & Bakery,BIS-009,Tiger Glucose Biscuits,BIS,Biscuits & Cookies,g,8,8.06,50 g,Available,119,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-03_BIS-010,SUP-KOL-001-03,SUP-T03,Packaged Foods & Bakery,BIS-010,Jim Jam Sandwich Biscuits,BIS,Biscuits & Cookies,g,8,8.06,50 g,Available,120,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-03_INS-001,SUP-KOL-001-03,SUP-T03,Packaged Foods & Bakery,INS-001,Maggi 2-Minute Noodles,INS,Instant & Packaged Foods,g,10,10.08,50 g,Available,121,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-03_INS-002,SUP-KOL-001-03,SUP-T03,Packaged Foods & Bakery,INS-002,Yippee Magic Masala Noodles,INS,Instant & Packaged Foods,g,10,10.08,50 g,Available,122,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-03_INS-003,SUP-KOL-001-03,SUP-T03,Packaged Foods & Bakery,INS-003,MTR Ready-to-Eat Poha,INS,Instant & Packaged Foods,g,14,14.11,50 g,Available,123,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-03_INS-004,SUP-KOL-001-03,SUP-T03,Packaged Foods & Bakery,INS-004,MTR Ready-to-Eat Upma,INS,Instant & Packaged Foods,g,14,14.11,50 g,Available,124,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-03_INS-005,SUP-KOL-001-03,SUP-T03,Packaged Foods & Bakery,INS-005,MTR Ready-to-Eat Rajma,INS,Instant & Packaged Foods,g,14,14.11,50 g,Available,125,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-03_INS-006,SUP-KOL-001-03,SUP-T03,Packaged Foods & Bakery,INS-006,Tata Sampann Poha,INS,Instant & Packaged Foods,g,10,10.08,50 g,Available,126,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-03_INS-007,SUP-KOL-001-03,SUP-T03,Packaged Foods & Bakery,INS-007,Saffola Masala Oats,INS,Instant & Packaged Foods,g,10,10.08,50 g,Available,127,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-03_INS-008,SUP-KOL-001-03,SUP-T03,Packaged Foods & Bakery,INS-008,Kellogg's Corn Flakes,INS,Instant & Packaged Foods,g,14,14.11,50 g,Available,128,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-03_INS-009,SUP-KOL-001-03,SUP-T03,Packaged Foods & Bakery,INS-009,Quaker Oats,INS,Instant & Packaged Foods,g,15,15.12,50 g,Available,129,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-03_INS-010,SUP-KOL-001-03,SUP-T03,Packaged Foods & Bakery,INS-010,Ching's Schezwan Noodles,INS,Instant & Packaged Foods,g,10,10.08,50 g,Available,130,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-04_BEV-001,SUP-KOL-001-04,SUP-T04,Beverages,BEV-001,Coca-Cola,BEV,Soft Drinks & Beverages,ml,16,16.26,200 ml,Available,131,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-04_BEV-002,SUP-KOL-001-04,SUP-T04,Beverages,BEV-002,Thums Up,BEV,Soft Drinks & Beverages,ml,16,16.26,200 ml,Available,132,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-04_BEV-003,SUP-KOL-001-04,SUP-T04,Beverages,BEV-003,Sprite,BEV,Soft Drinks & Beverages,ml,16,16.26,200 ml,Available,133,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-04_BEV-004,SUP-KOL-001-04,SUP-T04,Beverages,BEV-004,Limca,BEV,Soft Drinks & Beverages,ml,16,16.26,200 ml,Available,134,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-04_BEV-005,SUP-KOL-001-04,SUP-T04,Beverages,BEV-005,Fanta Orange,BEV,Soft Drinks & Beverages,ml,16,16.26,200 ml,Available,135,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-04_BEV-006,SUP-KOL-001-04,SUP-T04,Beverages,BEV-006,Maaza Mango,BEV,Soft Drinks & Beverages,ml,16,16.26,200 ml,Available,136,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-04_BEV-007,SUP-KOL-001-04,SUP-T04,Beverages,BEV-007,Frooti Mango,BEV,Soft Drinks & Beverages,ml,14,14.22,200 ml,Available,137,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-04_BEV-008,SUP-KOL-001-04,SUP-T04,Beverages,BEV-008,Paper Boat Aam Panna,BEV,Soft Drinks & Beverages,ml,33,33.53,200 ml,Available,138,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-04_BEV-009,SUP-KOL-001-04,SUP-T04,Beverages,BEV-009,Red Bull Energy Drink,BEV,Soft Drinks & Beverages,ml,284,288.54,200 ml,Available,139,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-04_BEV-010,SUP-KOL-001-04,SUP-T04,Beverages,BEV-010,Kinley Mineral Water,BEV,Soft Drinks & Beverages,ml,14,14.22,200 ml,Available,140,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-04_TEA-001,SUP-KOL-001-04,SUP-T04,Beverages,TEA-001,Tata Tea Gold,TEA,Tea & Coffee,g,29,29.46,50 g,Available,141,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-04_TEA-002,SUP-KOL-001-04,SUP-T04,Beverages,TEA-002,Tata Tea Premium,TEA,Tea & Coffee,g,29,29.46,50 g,Available,142,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-04_TEA-003,SUP-KOL-001-04,SUP-T04,Beverages,TEA-003,Brooke Bond Red Label,TEA,Tea & Coffee,g,29,29.46,50 g,Available,143,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-04_TEA-004,SUP-KOL-001-04,SUP-T04,Beverages,TEA-004,Brooke Bond Taj Mahal,TEA,Tea & Coffee,g,29,29.46,50 g,Available,144,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-04_TEA-005,SUP-KOL-001-04,SUP-T04,Beverages,TEA-005,Society Tea,TEA,Tea & Coffee,g,29,29.46,50 g,Available,145,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-04_TEA-006,SUP-KOL-001-04,SUP-T04,Beverages,TEA-006,Wagh Bakri Premium Tea,TEA,Tea & Coffee,g,29,29.46,50 g,Available,146,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-04_TEA-007,SUP-KOL-001-04,SUP-T04,Beverages,TEA-007,Nescafé Classic,TEA,Tea & Coffee,g,29,29.46,50 g,Available,147,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-04_TEA-008,SUP-KOL-001-04,SUP-T04,Beverages,TEA-008,Nescafé Sunrise,TEA,Tea & Coffee,g,29,29.46,50 g,Available,148,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-04_TEA-009,SUP-KOL-001-04,SUP-T04,Beverages,TEA-009,Bru Instant Coffee,TEA,Tea & Coffee,g,121,122.94,50 g,Available,149,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-04_TEA-010,SUP-KOL-001-04,SUP-T04,Beverages,TEA-010,Tata Coffee Grand,TEA,Tea & Coffee,g,91,92.46,50 g,Available,150,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-05_PCR-001,SUP-KOL-001-05,SUP-T05,"Home, Personal & Family",PCR-001,Sunsilk Shampoo,PCR,Personal Care,ml,33,32.47,50 ml,Available,151,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-05_PCR-002,SUP-KOL-001-05,SUP-T05,"Home, Personal & Family",PCR-002,Clinic Plus Shampoo,PCR,Personal Care,ml,33,32.47,50 ml,Available,152,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-05_PCR-003,SUP-KOL-001-05,SUP-T05,"Home, Personal & Family",PCR-003,Dove Body Wash,PCR,Personal Care,ml,30,29.52,50 ml,Available,153,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-05_PCR-004,SUP-KOL-001-05,SUP-T05,"Home, Personal & Family",PCR-004,Lux Soap,PCR,Personal Care,g,20,19.68,50 g,Available,154,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-05_PCR-005,SUP-KOL-001-05,SUP-T05,"Home, Personal & Family",PCR-005,Pears Soap,PCR,Personal Care,g,20,19.68,50 g,Available,155,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-05_PCR-006,SUP-KOL-001-05,SUP-T05,"Home, Personal & Family",PCR-006,Dettol Body Wash,PCR,Personal Care,ml,30,29.52,50 ml,Available,156,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-05_PCR-007,SUP-KOL-001-05,SUP-T05,"Home, Personal & Family",PCR-007,Nivea Body Lotion,PCR,Personal Care,ml,29,28.54,50 ml,Available,157,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-05_PCR-008,SUP-KOL-001-05,SUP-T05,"Home, Personal & Family",PCR-008,Vaseline Body Lotion,PCR,Personal Care,ml,29,28.54,50 ml,Available,158,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-05_PCR-009,SUP-KOL-001-05,SUP-T05,"Home, Personal & Family",PCR-009,Himalaya Face Wash,PCR,Personal Care,ml,40,39.36,50 ml,Available,159,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-05_PCR-010,SUP-KOL-001-05,SUP-T05,"Home, Personal & Family",PCR-010,Mamaearth Face Wash,PCR,Personal Care,ml,57,56.09,50 ml,Available,160,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-05_ORL-001,SUP-KOL-001-05,SUP-T05,"Home, Personal & Family",ORL-001,Colgate Strong Teeth,ORL,Oral Care,g,41,40.34,50 g,Available,161,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-05_ORL-002,SUP-KOL-001-05,SUP-T05,"Home, Personal & Family",ORL-002,Colgate MaxFresh,ORL,Oral Care,g,41,40.34,50 g,Available,162,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-05_ORL-003,SUP-KOL-001-05,SUP-T05,"Home, Personal & Family",ORL-003,Colgate Visible White,ORL,Oral Care,g,41,40.34,50 g,Available,163,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-05_ORL-004,SUP-KOL-001-05,SUP-T05,"Home, Personal & Family",ORL-004,Closeup Ever Fresh,ORL,Oral Care,g,41,40.34,50 g,Available,164,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-05_ORL-005,SUP-KOL-001-05,SUP-T05,"Home, Personal & Family",ORL-005,Pepsodent Germicheck,ORL,Oral Care,g,41,40.34,50 g,Available,165,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-05_ORL-006,SUP-KOL-001-05,SUP-T05,"Home, Personal & Family",ORL-006,Sensodyne Fresh Mint,ORL,Oral Care,g,153,150.55,50 g,Available,166,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-05_ORL-007,SUP-KOL-001-05,SUP-T05,"Home, Personal & Family",ORL-007,Dabur Red Paste,ORL,Oral Care,g,41,40.34,50 g,Available,167,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-05_ORL-008,SUP-KOL-001-05,SUP-T05,"Home, Personal & Family",ORL-008,Meswak Toothpaste,ORL,Oral Care,g,41,40.34,50 g,Available,168,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-05_ORL-009,SUP-KOL-001-05,SUP-T05,"Home, Personal & Family",ORL-009,Colgate Kids,ORL,Oral Care,g,58,57.07,50 g,Available,169,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-05_ORL-010,SUP-KOL-001-05,SUP-T05,"Home, Personal & Family",ORL-010,Oral-B Toothbrush Pack,ORL,Oral Care,g,25,24.6,50 g,Available,170,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-05_CLN-001,SUP-KOL-001-05,SUP-T05,"Home, Personal & Family",CLN-001,Surf Excel Matic,CLN,Home Cleaning,g,135,132.84,500 g,Available,171,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-05_CLN-002,SUP-KOL-001-05,SUP-T05,"Home, Personal & Family",CLN-002,Ariel Matic,CLN,Home Cleaning,g,135,132.84,500 g,Available,172,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-05_CLN-003,SUP-KOL-001-05,SUP-T05,"Home, Personal & Family",CLN-003,Tide Plus,CLN,Home Cleaning,g,100,98.4,500 g,Available,173,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-05_CLN-004,SUP-KOL-001-05,SUP-T05,"Home, Personal & Family",CLN-004,Vim Dishwash Liquid,CLN,Home Cleaning,ml,10,9.84,50 ml,Available,174,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-05_CLN-005,SUP-KOL-001-05,SUP-T05,"Home, Personal & Family",CLN-005,Vim Dishwash Bar,CLN,Home Cleaning,g,11,10.82,50 g,Available,175,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-05_CLN-006,SUP-KOL-001-05,SUP-T05,"Home, Personal & Family",CLN-006,Lizol Floor Cleaner,CLN,Home Cleaning,g,11,10.82,50 g,Available,176,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-05_CLN-007,SUP-KOL-001-05,SUP-T05,"Home, Personal & Family",CLN-007,Harpic Toilet Cleaner,CLN,Home Cleaning,ml,10,9.84,50 ml,Available,177,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-05_CLN-008,SUP-KOL-001-05,SUP-T05,"Home, Personal & Family",CLN-008,Colin Glass Cleaner,CLN,Home Cleaning,ml,10,9.84,50 ml,Available,178,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-05_CLN-009,SUP-KOL-001-05,SUP-T05,"Home, Personal & Family",CLN-009,Domex Toilet Cleaner,CLN,Home Cleaning,ml,10,9.84,50 ml,Available,179,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-05_CLN-010,SUP-KOL-001-05,SUP-T05,"Home, Personal & Family",CLN-010,Dettol Disinfectant Liquid,CLN,Home Cleaning,ml,10,9.84,50 ml,Available,180,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-05_HOU-001,SUP-KOL-001-05,SUP-T05,"Home, Personal & Family",HOU-001,Presto Garbage Bags,HOU,Household Essentials,g,48,47.23,50 g,Available,181,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-05_HOU-002,SUP-KOL-001-05,SUP-T05,"Home, Personal & Family",HOU-002,Origami Tissue Roll Pack,HOU,Household Essentials,g,48,47.23,50 g,Available,182,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-05_HOU-003,SUP-KOL-001-05,SUP-T05,"Home, Personal & Family",HOU-003,Freshwrap Aluminium Foil,HOU,Household Essentials,g,48,47.23,50 g,Available,183,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-05_HOU-004,SUP-KOL-001-05,SUP-T05,"Home, Personal & Family",HOU-004,Freshwrap Cling Film,HOU,Household Essentials,g,48,47.23,50 g,Available,184,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-05_HOU-005,SUP-KOL-001-05,SUP-T05,"Home, Personal & Family",HOU-005,Tupperware Storage Container,HOU,Household Essentials,piece,90,88.56,1 piece,Available,185,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-05_HOU-006,SUP-KOL-001-05,SUP-T05,"Home, Personal & Family",HOU-006,Milton Water Bottle,HOU,Household Essentials,g,48,47.23,50 g,Available,186,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-05_HOU-007,SUP-KOL-001-05,SUP-T05,"Home, Personal & Family",HOU-007,Cello Storage Container Set,HOU,Household Essentials,g,48,47.23,50 g,Available,187,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-05_HOU-008,SUP-KOL-001-05,SUP-T05,"Home, Personal & Family",HOU-008,Scotch-Brite Scrub Pad Pack,HOU,Household Essentials,g,48,47.23,50 g,Available,188,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-05_HOU-009,SUP-KOL-001-05,SUP-T05,"Home, Personal & Family",HOU-009,Gala Floor Wiper,HOU,Household Essentials,piece,90,88.56,1 piece,Available,189,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-05_HOU-010,SUP-KOL-001-05,SUP-T05,"Home, Personal & Family",HOU-010,Pigeon Kitchen Storage Set,HOU,Household Essentials,g,48,47.23,50 g,Available,190,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-05_BAB-001,SUP-KOL-001-05,SUP-T05,"Home, Personal & Family",BAB-001,Pampers Baby Dry Small,BAB,Baby Care & Family Care,g,52,51.17,50 g,Available,191,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-05_BAB-002,SUP-KOL-001-05,SUP-T05,"Home, Personal & Family",BAB-002,Pampers Baby Dry Medium,BAB,Baby Care & Family Care,g,52,51.17,50 g,Available,192,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-001-05_BAB-003,SUP-KOL-001-05,SUP-T05,"Home, Personal & Family",BAB-003,Huggies Wonder Pants Small,BAB,Baby Care & Family Care,g,52,51.17,50 g,Available,193,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
